ID                         STATUS       ASSIGNEE                                        TITLE
codeprobe-8u5              open         —                                               Rollup(codeprobe): 9tk spend resolved — Stephanie said ride (OAuth-verified); run finishing at N=6
codeprobe-9cn              open         —                                               Rollup(codeprobe): cap75 closed clean — SDLC reward 0.155→0.507 at cap=75 (still 26.7% cap-hit); cap90 in flight, forensics bead 8up filed+held
codeprobe-9iy9             open         —                                               Rollup(codeprobe): h3j4 merged+closed @cc3a352 — both cold-adoption correctness fixes on main; 7 usability beads dispatched, re-run deferred under hold
codeprobe-9rd              open         —                                               Rollup(codeprobe): x0a resolved — Stephanie approved; 9tk confirm run relaunched and in flight
codeprobe-a7w              open         —                                               Rollup(codeprobe): tick housekeeping — evjr.4 A/B re-dispatched, EB/CSB parity beads escalated to mayor, cap-retune still awaiting your call
codeprobe-apau             open         —                                               Rollup(codeprobe): n5i resolved — SG writeup HELD pending independent audit (bead 74kw); a8r merge + 00e viewer approved
codeprobe-bmb              open         —                                               Rollup(codeprobe): broke reaper<->worker drain loop on 4 mis-routed beads; cap-retune parent (4cl6) protected from auto-close
codeprobe-cm9              open         —                                               Rollup(codeprobe): 9tk validity audit clean — run not invalidated; narrow≈local (agent declined SG) + 1 infra false-0 in full to drop
codeprobe-coe              open         —                                               Rollup(codeprobe): s6o dispatched (in_progress); kfi escalation widened to fold 77z+a8r into one infra-exclusion gate (avoids stats.py race)
codeprobe-da75             open         —                                               Rollup(codeprobe): 9jxx (contamination fix 2nd half) was NOT actually in flight after hv1e — re-slung + verified genuine pickup; a8r confirmed on main; only live page is hxd9
